customer_id,recency_days,frequency,monetary_total,avg_order_value,tenure_days,delivery_share,avg_items_per_order,item_diversity,tip_rate,modifiers_per_order,lapsed
1599,51,9,326.87,36.318889,273,0.00000,2.0000,6,0.000000,1.3333,1
1606,16,6,216.52,36.086667,308,1.00000,2.1667,8,0.105533,2.3333,1
1608,48,8,337.38,42.172500,276,0.00000,2.6250,12,0.065208,2.0000,1
1611,9,4,160.42,40.105000,315,0.25000,3.0000,8,0.075489,1.5000,0
1615,8,12,530.02,44.168333,316,0.33333,2.1667,11,0.090563,1.1667,0
1616,23,4,237.16,59.290000,301,1.00000,3.0000,6,0.151796,2.2500,0
1617,32,9,288.77,32.085556,292,0.00000,2.4444,13,0.114416,1.3333,0
1618,21,13,554.88,42.683077,303,0.38462,2.7692,11,0.056859,1.5385,0
1619,22,6,349.41,58.235000,302,1.00000,3.6667,8,0.000000,1.3333,0
1622,46,5,126.80,25.360000,278,0.00000,2.0000,6,0.000000,1.0000,0
1626,11,7,276.71,39.530000,313,0.28571,2.0000,2,0.090347,5.5714,0
1633,68,4,105.39,26.347500,256,0.00000,1.5000,3,0.000000,1.7500,0
1635,8,3,116.14,38.713333,315,0.66667,2.0000,2,0.060272,2.6667,1
1636,22,8,199.02,24.877500,301,0.00000,1.6250,6,0.000000,0.2500,1
1644,85,2,137.86,68.930000,238,0.00000,3.0000,5,0.122951,4.5000,1
1648,37,5,257.20,51.440000,286,1.00000,4.0000,8,0.142963,2.4000,0
1650,36,7,441.13,63.018571,287,1.00000,3.4286,8,0.084329,7.4286,0
1655,67,2,79.83,39.915000,256,0.00000,2.0000,3,0.075160,1.0000,1
1658,23,4,187.88,46.970000,300,1.00000,2.5000,6,0.122898,5.5000,1
1672,6,24,761.59,31.732917,316,0.95833,3.0000,20,0.031513,1.5417,0
1674,40,5,159.60,31.920000,282,0.80000,2.0000,6,0.056391,1.6000,0
1675,26,6,169.86,28.310000,296,0.50000,2.0000,6,0.000000,0.0000,1
1683,24,5,329.92,65.984000,298,1.00000,3.2000,9,0.137306,0.4000,0
1686,14,6,330.84,55.140000,308,0.16667,3.0000,9,0.088260,2.5000,0
1692,25,13,247.17,19.013077,297,0.00000,1.8462,10,0.000000,3.1538,0
1697,1,12,632.32,52.693333,321,0.33333,3.2500,19,0.081446,1.1667,1
1702,41,4,73.40,18.350000,280,0.00000,3.2500,6,0.000000,2.0000,0
1704,58,3,189.42,63.140000,263,0.33333,4.3333,9,0.000000,3.0000,0
1708,43,3,161.55,53.850000,278,0.66667,3.0000,8,0.024760,4.0000,1
1709,18,7,349.97,49.995714,303,0.14286,5.0000,11,0.020859,5.0000,0
1710,29,2,43.60,21.800000,292,0.50000,1.5000,3,0.000000,1.0000,1
1711,64,7,104.86,14.980000,257,0.00000,1.0000,1,0.000000,1.0000,0
1714,61,3,138.87,46.290000,260,0.00000,3.3333,6,0.094693,1.6667,0
1715,30,8,387.48,48.435000,291,0.62500,4.8750,13,0.091437,2.0000,0
1716,79,4,224.58,56.145000,242,0.75000,3.7500,11,0.097115,3.5000,0
1717,31,7,288.95,41.278571,290,1.00000,2.7143,8,0.019034,1.2857,0
1720,57,6,214.82,35.803333,264,0.16667,2.1667,6,0.088446,3.0000,0
1722,68,5,84.70,16.940000,253,0.00000,1.0000,1,0.115702,2.0000,1
1739,77,3,193.80,64.600000,243,1.00000,3.3333,7,0.000000,2.3333,1
1741,44,16,585.05,36.565625,276,0.12500,2.3125,7,0.021537,1.9375,0
1744,28,14,391.24,27.945714,292,0.14286,1.8571,10,0.053727,3.0000,1
1748,51,3,66.20,22.066667,269,0.00000,1.0000,1,0.030211,0.0000,1
1754,1,48,986.31,20.548125,319,0.06250,2.7500,22,0.009206,3.8750,0
1755,31,15,234.73,15.648667,289,0.06667,1.3333,5,0.066630,0.6667,0
1756,73,4,120.65,30.162500,247,0.50000,2.7500,7,0.068794,1.2500,1
1758,37,12,133.94,11.161667,282,0.00000,2.0833,14,0.007466,0.0833,0
1762,21,9,435.27,48.363333,298,0.22222,4.3333,18,0.016082,3.4444,0
1767,8,6,319.98,53.330000,311,1.00000,3.3333,9,0.107444,2.0000,0
1770,76,5,98.77,19.754000,243,0.80000,1.0000,3,0.000000,1.2000,1
1773,43,3,118.95,39.650000,275,0.00000,3.0000,6,0.055485,1.3333,1
1780,5,6,289.39,48.231667,313,0.50000,4.0000,13,0.084246,2.0000,0
1783,32,6,207.84,34.640000,286,1.00000,3.0000,10,0.024057,3.1667,1
1788,72,6,276.68,46.113333,246,0.16667,2.8333,3,0.032529,2.5000,0
1794,38,17,450.48,26.498824,279,0.00000,2.5294,16,0.000000,0.4706,0
1802,50,5,124.12,24.824000,267,0.00000,1.6000,4,0.000000,1.2000,1
1805,33,4,202.74,50.685000,284,1.00000,2.5000,5,0.100128,4.7500,0
1808,86,13,522.70,40.207692,231,0.00000,2.2308,7,0.000000,1.2308,0
1810,56,4,124.05,31.012500,261,0.75000,3.2500,8,0.140830,2.2500,1
1813,10,4,168.77,42.192500,307,0.00000,2.0000,4,0.159981,0.5000,0
1817,22,5,233.09,46.618000,295,1.00000,3.2000,10,0.143850,2.2000,1
1828,37,3,280.83,93.610000,280,0.33333,6.0000,4,0.108429,1.6667,1
1830,8,3,146.79,48.930000,309,1.00000,2.0000,4,0.000000,2.0000,0
1836,16,7,239.41,34.201429,301,0.57143,1.8571,8,0.121758,1.7143,0
1838,76,5,96.96,19.392000,241,0.00000,2.4000,3,0.020627,1.6000,1
1840,32,7,260.28,37.182857,284,1.00000,2.1429,9,0.009221,1.0000,0
1843,44,5,154.66,30.932000,272,0.20000,2.4000,6,0.045261,1.4000,0
1846,53,6,238.42,39.736667,263,0.00000,2.3333,6,0.075497,2.1667,1
1848,42,11,276.97,25.179091,274,1.00000,1.3636,4,0.173304,1.8182,0
1851,16,3,191.08,63.693333,300,1.00000,3.0000,6,0.000000,7.0000,0
1853,8,11,444.20,40.381818,308,0.72727,2.0909,10,0.156911,2.1818,0
1856,69,4,332.01,83.002500,247,1.00000,4.0000,12,0.170929,8.2500,0
1857,25,6,246.60,41.100000,291,0.16667,2.1667,5,0.101379,1.6667,0
1858,21,6,284.12,47.353333,295,0.83333,2.8333,10,0.052795,2.5000,1
1861,64,10,352.83,35.283000,252,0.70000,1.8000,8,0.152340,1.5000,0
1864,23,5,134.21,26.842000,293,1.00000,2.2000,7,0.000000,0.6000,0
1867,50,6,48.14,8.023333,266,0.16667,1.3333,5,0.000000,0.1667,0
1868,62,15,993.27,66.218000,254,0.33333,5.5333,20,0.067484,2.0667,0
1878,32,7,449.85,64.264286,283,0.00000,9.1429,14,0.011115,3.0000,0
1879,39,10,386.27,38.627000,276,0.00000,4.4000,14,0.000000,0.4000,0
1884,87,5,312.72,62.544000,228,0.40000,3.2000,13,0.040260,0.2000,0
1885,21,17,734.02,43.177647,294,0.00000,6.8235,15,0.047737,1.7059,0
1886,70,5,162.11,32.422000,245,0.40000,1.8000,8,0.000000,2.6000,1
1887,34,8,633.43,79.178750,281,1.00000,4.1250,17,0.017366,2.2500,0
1890,8,4,413.14,103.285000,307,0.75000,6.0000,7,0.093528,4.2500,0
1898,24,4,121.21,30.302500,291,1.00000,1.5000,2,0.000000,0.2500,0
1906,13,9,435.52,48.391111,302,0.00000,4.6667,15,0.070674,2.1111,0
1913,1,4,141.18,35.295000,314,0.25000,5.2500,8,0.035416,4.5000,0
1918,5,2,86.13,43.065000,309,0.00000,2.0000,1,0.000000,3.0000,1
1921,70,6,202.86,33.810000,244,0.50000,2.8333,9,0.016267,1.6667,1
1922,67,5,142.58,28.516000,247,0.00000,3.2000,2,0.000000,0.0000,0
1923,77,2,47.59,23.795000,237,1.00000,1.0000,2,0.063038,2.0000,1
1925,36,8,545.00,68.125000,278,0.62500,4.0000,19,0.000000,1.8750,0
1928,7,5,244.98,48.996000,307,0.00000,3.2000,8,0.077353,2.8000,0
1929,75,2,63.27,31.635000,239,1.00000,3.5000,6,0.099415,5.5000,0
1930,44,3,126.88,42.293333,270,0.33333,2.3333,4,0.031526,3.6667,1
1934,11,3,126.14,42.046667,303,0.33333,2.6667,6,0.075313,5.3333,1
1935,43,2,68.93,34.465000,271,0.00000,2.5000,3,0.130567,1.0000,0
1942,12,15,315.98,21.065333,301,0.00000,2.0000,21,0.057757,1.2000,0
1943,87,23,561.20,24.400000,226,0.00000,1.9130,12,0.000000,0.6522,1
1952,86,5,80.25,16.050000,227,0.00000,1.6000,2,0.000000,1.0000,0
1958,40,16,188.32,11.770000,272,0.00000,1.3750,3,0.000000,3.1250,0
1962,88,4,314.63,78.657500,224,1.00000,3.2500,8,0.153196,7.0000,0
1964,9,9,362.56,40.284444,303,0.66667,2.8889,9,0.114629,1.4444,0
1967,31,6,515.88,85.980000,281,0.66667,4.5000,15,0.100857,5.5000,0
1969,87,2,110.21,55.105000,225,0.00000,5.0000,6,0.000000,1.5000,1
1976,53,4,91.31,22.827500,259,0.25000,2.2500,5,0.027379,1.2500,0
1983,14,10,590.96,59.096000,297,0.70000,2.5000,15,0.080208,0.6000,1
1984,48,7,168.26,24.037143,263,0.00000,1.7143,8,0.000000,1.8571,0
1994,64,2,35.32,17.660000,247,0.00000,3.5000,4,0.000000,0.0000,0
1995,26,11,356.43,32.402727,285,0.63636,2.3636,9,0.122941,4.4545,0
1997,26,3,205.42,68.473333,285,0.33333,5.0000,10,0.038945,2.6667,0
1998,60,8,333.42,41.677500,251,0.00000,3.5000,16,0.017995,0.3750,0
1999,13,8,423.75,52.968750,298,1.00000,4.6250,27,0.010973,0.8750,0
2003,72,7,378.93,54.132857,239,1.00000,2.7143,7,0.000000,2.2857,0
2006,54,12,348.73,29.060833,257,0.16667,2.0833,11,0.025808,2.8333,0
2009,13,17,392.26,23.074118,297,0.41176,2.0588,9,0.035691,1.9412,0
2011,61,10,196.85,19.685000,249,0.00000,1.8000,7,0.000000,0.7000,1
2015,68,2,50.29,25.145000,242,0.00000,2.0000,4,0.000000,2.0000,1
2016,16,15,444.58,29.638667,294,0.26667,1.8000,7,0.084709,1.2667,1
2021,9,11,762.20,69.290909,301,1.00000,3.8182,12,0.026240,5.8182,0
2022,58,12,421.43,35.119167,252,0.33333,2.2500,9,0.045085,4.5000,0
2030,44,9,288.34,32.037778,266,0.00000,1.3333,3,0.027745,3.5556,0
2032,12,8,252.71,31.588750,298,0.12500,1.7500,4,0.000000,1.0000,1
2037,70,9,402.57,44.730000,240,1.00000,2.0000,4,0.047197,1.0000,1
2039,23,8,174.40,21.800000,287,1.00000,2.0000,5,0.000000,2.0000,1
2040,15,12,238.07,19.839167,295,0.00000,1.3333,7,0.000000,2.3333,0
2041,70,8,354.11,44.263750,240,0.87500,2.8750,10,0.031544,2.0000,0
2044,49,3,126.42,42.140000,261,0.66667,1.6667,3,0.102832,3.3333,1
2046,44,3,142.43,47.476667,266,1.00000,2.3333,6,0.090922,4.0000,0
2047,56,2,90.60,45.300000,254,0.00000,2.0000,2,0.055188,4.5000,1
2050,10,12,279.92,23.326667,299,0.08333,4.5000,13,0.035724,2.0833,0
2055,15,4,85.25,21.312500,294,0.00000,2.2500,5,0.058651,1.2500,0
2057,65,3,156.20,52.066667,244,0.00000,3.3333,7,0.038412,3.0000,0
2059,58,3,76.08,25.360000,251,0.00000,1.6667,2,0.078864,0.3333,0
2069,15,4,126.53,31.632500,294,0.00000,3.0000,6,0.000000,0.0000,1
2070,3,2,56.36,28.180000,306,0.00000,1.5000,1,0.088715,1.0000,1
2072,30,9,401.79,44.643333,279,1.00000,2.5556,12,0.159785,1.2222,0
2073,4,14,289.54,20.681429,305,0.14286,1.1429,2,0.020723,1.2143,0
2079,72,4,281.72,70.430000,237,1.00000,4.0000,9,0.000000,2.5000,0
2094,30,4,235.00,58.750000,278,0.00000,7.2500,8,0.082468,1.0000,0
2104,69,10,276.26,27.626000,239,0.20000,1.9000,12,0.003620,1.2000,0
2105,15,15,517.08,34.472000,293,0.00000,2.4667,9,0.000000,0.2000,0
2113,1,8,218.96,27.370000,307,0.37500,2.3750,8,0.036536,0.5000,0
2117,4,5,99.90,19.980000,303,1.00000,2.0000,4,0.250250,2.0000,0
2121,1,12,310.00,25.833333,306,0.16667,1.8333,12,0.043903,0.9167,0
2123,18,5,112.86,22.572000,289,0.00000,1.0000,1,0.070884,2.2000,0
2124,14,10,448.41,44.841000,293,0.10000,3.0000,16,0.029928,6.5000,1
2128,29,2,42.26,21.130000,278,0.00000,1.5000,3,0.000000,1.5000,1
2129,5,5,78.52,15.704000,302,0.00000,1.0000,3,0.025471,2.0000,0
2130,89,4,62.06,15.515000,218,0.00000,1.5000,6,0.000000,0.7500,0
2135,4,9,331.71,36.856667,303,0.00000,3.1111,12,0.000000,1.1111,0
2137,47,5,233.17,46.634000,259,0.80000,2.4000,6,0.036025,1.0000,1
2142,3,2,28.68,14.340000,303,0.00000,2.0000,3,0.104603,3.0000,1
2143,88,9,354.69,39.410000,218,0.00000,3.3333,17,0.000000,1.1111,0
2145,67,8,238.28,29.785000,239,0.00000,2.0000,10,0.035672,0.7500,1
2147,1,18,668.21,37.122778,305,0.44444,3.3889,17,0.067254,1.8333,0
2148,21,18,820.50,45.583333,285,0.66667,2.6111,27,0.139305,0.5000,0
2153,26,9,198.74,22.082222,278,0.33333,1.2222,8,0.000000,0.4444,0
2158,24,8,414.62,51.827500,280,1.00000,3.7500,12,0.000000,1.3750,0
2159,41,6,380.47,63.411667,263,0.83333,3.5000,8,0.076222,1.6667,1
2162,21,4,285.06,71.265000,283,0.00000,3.7500,8,0.031572,4.7500,0
2163,36,8,416.78,52.097500,268,0.00000,2.6250,7,0.035990,4.2500,0
2167,43,3,169.49,56.496667,261,1.00000,2.3333,5,0.103546,5.3333,1
2169,15,2,70.45,35.225000,289,0.00000,2.5000,5,0.164656,2.0000,0
2170,4,4,92.40,23.100000,300,0.00000,1.2500,3,0.064935,0.0000,0
2172,47,3,70.62,23.540000,257,0.00000,1.0000,1,0.000000,2.3333,1
2173,41,7,265.36,37.908571,263,0.85714,2.4286,10,0.074616,2.5714,1
2176,26,3,86.67,28.890000,278,0.00000,1.6667,4,0.000000,0.6667,0
2189,84,2,55.73,27.865000,219,0.00000,2.5000,5,0.059214,3.0000,0
2193,75,7,288.81,41.258571,228,0.00000,3.0000,12,0.031162,2.4286,0
2199,16,10,431.00,43.100000,287,1.00000,2.2000,11,0.124826,1.3000,0
2204,1,5,165.78,33.156000,302,0.00000,2.0000,6,0.006032,1.4000,1
2206,19,14,789.87,56.419286,284,0.92857,3.5000,11,0.006330,7.4286,0
2207,2,4,81.32,20.330000,301,0.00000,1.0000,1,0.000000,2.0000,1
2210,30,2,116.18,58.090000,273,0.00000,4.0000,5,0.141160,1.0000,1
2214,23,3,189.58,63.193333,280,0.00000,5.3333,8,0.026374,3.0000,1
2232,64,3,183.76,61.253333,239,0.33333,3.0000,3,0.021768,3.3333,0
2234,1,15,712.20,47.480000,302,1.00000,3.6000,9,0.134976,4.9333,0
2235,42,4,153.41,38.352500,261,0.75000,2.2500,2,0.000000,1.7500,1
2237,60,8,116.64,14.580000,243,0.00000,2.2500,11,0.000000,0.7500,0
2241,6,6,210.51,35.085000,297,0.50000,4.0000,13,0.035723,1.3333,0
2243,50,7,313.55,44.792857,252,0.00000,2.5714,13,0.122947,2.7143,0
2245,65,8,248.26,31.032500,237,0.12500,2.0000,6,0.000000,0.2500,0
2249,18,11,232.77,21.160909,284,0.09091,1.5455,7,0.038665,2.5455,0
2251,33,2,44.94,22.470000,269,0.00000,1.5000,2,0.000000,0.5000,0
2252,17,4,209.47,52.367500,285,1.00000,6.2500,9,0.000000,3.0000,1
2254,11,7,242.77,34.681429,291,0.00000,2.4286,6,0.136137,3.5714,0
2257,15,7,367.77,52.538571,287,0.85714,3.1429,10,0.000000,2.8571,1
2260,78,13,288.79,22.214615,224,0.46154,1.4615,5,0.070778,1.7692,0
2264,61,5,166.65,33.330000,241,0.40000,2.2000,4,0.000000,0.6000,0
2265,14,5,94.81,18.962000,288,0.60000,1.2000,2,0.063284,0.8000,0
2266,14,5,152.73,30.546000,288,0.00000,2.2000,8,0.006940,1.2000,0
2268,13,5,108.87,21.774000,289,0.00000,1.4000,4,0.000000,2.0000,0
2269,56,7,185.97,26.567143,246,0.71429,1.7143,4,0.016132,1.5714,0
2270,40,4,188.07,47.017500,262,1.00000,3.0000,9,0.000000,2.5000,1
2273,42,2,5.88,2.940000,260,0.00000,1.0000,2,0.000000,0.0000,1
2274,24,4,120.15,30.037500,278,0.00000,2.7500,9,0.082730,0.2500,0
2276,15,2,90.95,45.475000,287,1.00000,4.0000,4,0.000000,0.0000,1
2278,28,4,114.14,28.535000,274,1.00000,2.5000,6,0.043806,0.2500,1
2281,22,21,2558.63,121.839524,279,0.71429,12.9048,20,0.000000,2.1429,0
2288,20,8,353.34,44.167500,281,0.37500,2.8750,9,0.020122,2.0000,0
2289,52,8,415.76,51.970000,249,0.00000,5.6250,10,0.056090,2.8750,0
2291,36,5,148.73,29.746000,265,0.80000,1.8000,8,0.000000,0.8000,0
2296,62,4,236.39,59.097500,239,1.00000,3.2500,12,0.108296,4.7500,1
2299,41,4,193.14,48.285000,260,0.00000,3.2500,9,0.000000,1.5000,0
2300,43,6,405.81,67.635000,258,0.83333,3.5000,7,0.078485,4.8333,0
2301,27,5,180.58,36.116000,274,0.20000,5.0000,11,0.036494,0.8000,0
2311,25,9,470.08,52.231111,275,0.11111,2.5556,9,0.120809,3.1111,0
2318,34,10,233.13,23.313000,265,0.00000,2.2000,2,0.072921,2.3000,0
2320,16,14,410.85,29.346429,283,0.28571,3.4286,13,0.013509,0.7143,0
2328,58,7,232.69,33.241429,241,0.85714,2.8571,3,0.068331,3.1429,1
2335,12,13,2138.00,164.461538,286,1.00000,9.9231,32,0.060875,5.7692,0
2342,57,3,201.38,67.126667,241,0.33333,5.0000,8,0.000000,1.6667,1
2344,36,2,134.82,67.410000,262,0.00000,4.0000,5,0.000000,4.0000,1
2348,2,4,190.92,47.730000,296,1.00000,2.7500,7,0.041902,3.0000,0
2350,4,27,610.35,22.605556,294,0.40741,1.5926,10,0.020152,0.6296,0
2352,19,4,115.56,28.890000,279,0.00000,1.5000,4,0.000000,0.0000,0
2356,30,3,187.23,62.410000,267,1.00000,5.0000,8,0.053410,6.6667,0
2358,6,5,223.08,44.616000,291,0.60000,3.4000,17,0.026896,1.8000,1
2374,21,4,181.93,45.482500,276,1.00000,2.7500,8,0.141263,4.5000,0
2375,70,6,241.88,40.313333,227,0.16667,1.8333,4,0.009095,0.0000,1
2378,44,4,82.97,20.742500,253,0.00000,1.2500,2,0.084368,1.2500,1
2385,77,8,150.78,18.847500,219,0.00000,1.2500,5,0.033161,1.3750,0
2390,2,14,758.47,54.176429,294,1.00000,2.7857,11,0.000000,2.0714,0
2395,84,4,151.38,37.845000,212,0.50000,2.5000,7,0.019818,2.0000,0
2406,83,5,88.27,17.654000,213,0.00000,1.8000,8,0.000000,0.8000,0
2408,8,7,176.62,25.231429,287,0.00000,2.2857,3,0.124561,1.5714,0
2410,78,33,3474.17,105.277879,217,0.90909,9.7576,28,0.006908,3.2121,1
2413,13,5,154.06,30.812000,282,0.20000,1.8000,2,0.025964,2.0000,0
2416,2,4,83.46,20.865000,293,0.00000,1.7500,3,0.000000,0.0000,1
2417,65,7,494.93,70.704286,230,1.00000,3.8571,6,0.000000,1.4286,0
2427,62,3,58.44,19.480000,233,0.00000,1.0000,1,0.121150,0.6667,0
2432,64,8,172.99,21.623750,231,0.00000,2.0000,4,0.028903,0.1250,0
2437,60,6,149.92,24.986667,235,0.16667,2.6667,6,0.013340,0.0000,0
2443,14,2,376.20,188.100000,280,1.00000,10.5000,13,0.000000,3.0000,1
2445,38,2,40.12,20.060000,256,0.50000,1.5000,3,0.079761,1.0000,1
2449,8,6,119.56,19.926667,286,0.00000,1.3333,2,0.033456,0.6667,0
2459,29,9,239.73,26.636667,265,0.88889,1.4444,3,0.082801,0.4444,0
2461,57,2,27.18,13.590000,237,0.00000,2.0000,3,0.055188,1.0000,1
2462,61,12,197.42,16.451667,233,0.00000,1.7500,8,0.000000,1.0833,1
2463,52,9,361.38,40.153333,242,0.00000,2.2222,10,0.085090,0.4444,0
2469,2,14,538.93,38.495000,291,0.07143,3.0000,9,0.000000,0.2143,0
2472,1,5,273.59,54.718000,292,0.80000,2.6000,7,0.137615,2.4000,0
2474,37,6,223.89,37.315000,256,0.00000,4.3333,11,0.000000,2.8333,0
2482,61,5,174.88,34.976000,232,1.00000,1.2000,5,0.180124,3.4000,0
2485,44,7,188.05,26.864286,248,0.42857,2.1429,11,0.000000,0.4286,0
2491,54,3,131.26,43.753333,238,0.33333,3.3333,7,0.000000,4.0000,1
2495,89,3,51.58,17.193333,203,0.00000,1.0000,2,0.087243,0.3333,0
2497,8,7,126.85,18.121429,284,0.00000,1.2857,3,0.023650,0.2857,0
2503,13,14,531.24,37.945714,279,0.07143,5.9286,11,0.000000,0.2857,0
2505,38,2,35.85,17.925000,254,0.00000,3.5000,5,0.000000,0.5000,0
2511,82,4,156.63,39.157500,209,1.00000,2.0000,8,0.122135,2.0000,0
2514,5,23,689.42,29.974783,286,0.73913,1.6522,12,0.084129,0.6087,0
2516,27,2,76.69,38.345000,264,0.50000,2.5000,5,0.065198,1.5000,1
2521,41,4,68.80,17.200000,249,0.25000,2.2500,7,0.047238,1.2500,0
2522,9,6,145.84,24.306667,281,0.16667,2.0000,10,0.013714,0.5000,0
2523,13,8,480.56,60.070000,277,0.62500,5.1250,22,0.097428,6.1250,0
2524,44,4,195.55,48.887500,246,0.25000,3.5000,8,0.000000,4.7500,1
2526,86,6,275.27,45.878333,204,1.00000,5.1667,6,0.000000,0.8333,0
2527,23,3,91.98,30.660000,267,0.66667,1.3333,3,0.035877,0.3333,1
2531,86,3,63.50,21.166667,204,0.00000,1.0000,2,0.157480,0.0000,0
2532,20,11,524.43,47.675455,270,0.00000,4.1818,14,0.000000,3.3636,1
2534,5,9,609.90,67.766667,284,1.00000,4.2222,19,0.128759,3.5556,0
2535,9,2,46.08,23.040000,280,0.00000,3.5000,5,0.094184,3.0000,1
2537,8,15,297.92,19.861333,281,0.86667,1.2000,5,0.000000,0.2667,0
2541,81,2,79.97,39.985000,208,0.50000,2.5000,3,0.000000,1.0000,1
2543,37,2,272.19,136.095000,252,0.00000,9.0000,9,0.087990,10.0000,1
2544,60,6,379.69,63.281667,229,0.66667,4.8333,10,0.106666,1.8333,0
2545,2,2,118.43,59.215000,287,1.00000,3.5000,4,0.000000,3.5000,0
2562,37,5,318.79,63.758000,252,0.60000,4.2000,12,0.105493,2.6000,0
2564,19,2,55.01,27.505000,270,0.00000,3.5000,4,0.127250,1.5000,1
2565,1,9,830.34,92.260000,288,0.88889,7.6667,10,0.115688,13.6667,0
2566,60,3,135.10,45.033333,229,0.00000,2.3333,2,0.108956,5.3333,0
2567,70,10,620.16,62.016000,219,0.50000,3.1000,22,0.014512,1.7000,1
2577,5,6,292.64,48.773333,284,1.00000,4.5000,13,0.000000,1.6667,1
2581,41,5,129.05,25.810000,248,0.00000,1.8000,7,0.046494,1.2000,0
2584,14,5,152.47,30.494000,275,0.80000,1.8000,6,0.017512,3.4000,0
2592,60,3,90.95,30.316667,228,0.00000,2.0000,4,0.000000,1.0000,0
2604,16,2,75.66,37.830000,272,1.00000,2.5000,5,0.158604,2.0000,1
2609,7,4,72.23,18.057500,281,0.00000,1.5000,6,0.000000,0.5000,0
2613,21,5,74.90,14.980000,266,0.00000,1.0000,1,0.000000,1.0000,1
2624,43,11,620.42,56.401818,244,0.63636,4.0909,18,0.059186,5.7273,0
2626,21,5,232.13,46.426000,266,0.00000,3.0000,4,0.045836,2.2000,1
2629,13,2,44.94,22.470000,274,0.00000,1.5000,2,0.000000,0.0000,1
2632,25,4,120.21,30.052500,262,0.75000,1.5000,6,0.024956,1.7500,1
2635,57,7,202.09,28.870000,230,0.00000,3.0000,6,0.009897,1.1429,0
2636,46,4,84.12,21.030000,241,0.00000,1.0000,3,0.071327,3.7500,0
2644,2,12,287.30,23.941667,284,0.00000,1.9167,7,0.000000,2.8333,0
2649,16,3,203.67,67.890000,270,0.66667,3.6667,6,0.049099,1.3333,1
2652,9,27,1282.08,47.484444,277,1.00000,3.7407,17,0.000000,2.0741,0
2660,2,2,55.91,27.955000,283,0.00000,3.5000,5,0.000000,0.5000,1
2661,4,5,147.84,29.568000,281,0.40000,2.0000,6,0.033820,1.8000,0
2665,8,9,243.73,27.081111,277,1.00000,2.0000,3,0.106429,1.2222,0
2666,5,6,246.37,41.061667,280,0.00000,2.8333,9,0.000000,1.6667,1
2671,32,17,320.88,18.875294,253,0.00000,1.2353,3,0.052979,0.9412,0
2674,34,2,46.71,23.355000,251,0.50000,2.0000,4,0.064226,2.0000,1
2684,13,24,1353.41,56.392083,271,0.00000,3.9167,27,0.001478,1.8333,0
2690,22,8,372.44,46.555000,262,1.00000,3.1250,8,0.135190,3.2500,0
2691,59,3,102.37,34.123333,225,0.00000,2.0000,3,0.048842,1.3333,1
2695,30,15,566.53,37.768667,253,0.86667,2.2667,21,0.125677,2.6667,0
2699,19,24,780.57,32.523750,264,1.00000,2.6667,12,0.000000,4.2917,1
2707,85,5,282.78,56.556000,198,0.00000,3.6000,8,0.038899,3.6000,1
2709,53,4,550.59,137.647500,229,1.00000,9.2500,6,0.066202,4.2500,0
2711,80,4,149.26,37.315000,202,0.00000,3.5000,9,0.000000,0.2500,1
2713,62,5,174.82,34.964000,220,0.80000,2.4000,8,0.017161,2.2000,0
2723,40,11,391.04,35.549091,242,0.00000,1.6364,6,0.068279,0.3636,1
2732,9,13,578.12,44.470769,273,0.46154,2.7692,13,0.100325,2.6154,0
2734,40,8,286.55,35.818750,242,0.00000,2.6250,7,0.010469,2.8750,0
2735,50,9,296.30,32.922222,232,0.11111,2.3333,7,0.000000,1.3333,0
2740,44,10,386.54,38.654000,238,0.80000,2.6000,9,0.106069,3.8000,0
2742,30,3,96.57,32.190000,252,0.00000,3.6667,8,0.000000,3.6667,1
2745,77,6,89.07,14.845000,205,0.16667,1.5000,4,0.011227,1.5000,1
2747,78,2,81.30,40.650000,204,1.00000,2.0000,3,0.000000,1.5000,1
2751,62,3,96.62,32.206667,220,1.00000,3.0000,6,0.000000,0.0000,1
2759,14,4,135.89,33.972500,267,0.00000,2.7500,7,0.000000,1.2500,1
2760,17,4,128.95,32.237500,264,1.00000,1.2500,4,0.000000,0.0000,1
2761,11,3,227.26,75.753333,270,0.66667,4.3333,7,0.145428,3.6667,1
2763,88,3,86.13,28.710000,193,0.33333,2.3333,6,0.000000,1.0000,0
2768,60,2,43.73,21.865000,221,0.50000,1.5000,2,0.045735,0.0000,0
2769,1,5,289.22,57.844000,280,0.00000,5.2000,12,0.073266,2.6000,0
2781,11,23,675.93,29.388261,269,0.13043,3.0000,5,0.000000,1.1739,0
2783,45,3,98.30,32.766667,235,0.00000,2.0000,5,0.020346,1.0000,0
2791,42,15,644.54,42.969333,238,0.60000,2.2000,5,0.088435,1.8667,0
2794,33,2,40.66,20.330000,247,0.00000,1.0000,1,0.000000,1.5000,1
2795,62,4,284.69,71.172500,218,1.00000,3.7500,4,0.030981,2.5000,0
2796,49,4,76.90,19.225000,231,0.75000,1.0000,2,0.000000,1.2500,0
2801,15,3,7.75,2.583333,265,0.00000,1.3333,2,0.000000,0.3333,1
2803,46,6,210.52,35.086667,233,0.83333,2.1667,7,0.000000,0.3333,0
2813,43,6,303.74,50.623333,236,0.66667,3.1667,10,0.088892,1.5000,1
2815,2,2,56.71,28.355000,277,0.00000,3.0000,5,0.000000,0.0000,0
2817,48,4,113.69,28.422500,231,0.00000,2.7500,5,0.000000,1.2500,0
